"user_id;""email"";""marketing_optin"";""chain_id"";""is_recurrence"";""is_all_user"""
"9013896;""dummy49077@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013897;""dummy61363@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013898;""dummy40640@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013899;""dummy57538@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013900;""dummy68461@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013901;""dummy68837@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013902;""dummy83799@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013903;""dummy98824@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013904;""dummy93180@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013905;""dummy14355@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013906;""dummy19691@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013907;""dummy54145@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013908;""dummy99269@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013909;""dummy91682@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013910;""dummy29894@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013911;""dummy65236@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013912;""dummy91723@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013913;""dummy53305@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013914;""dummy87388@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013915;""dummy60899@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013916;""dummy33465@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013917;""dummy95063@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013918;""dummy96448@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013919;""dummy57527@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013920;""dummy98057@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013921;""dummy49383@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013922;""dummy66702@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013923;""dummy58673@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013924;""dummy8846@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013925;""dummy18350@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013926;""dummy1176@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013927;""dummy17699@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013928;""dummy45590@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013929;""dummy13387@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013930;""dummy34118@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013931;""dummy42747@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013932;""dummy10719@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013933;""dummy55030@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013934;""dummy90000@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013935;""dummy52188@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013936;""dummy80039@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013937;""dummy95372@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013938;""dummy1432@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013939;""dummy86264@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013940;""dummy98758@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013941;""dummy93156@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013942;""dummy90343@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013943;""dummy63462@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013944;""dummy20742@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013945;""dummy35858@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013946;""dummy26676@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013947;""dummy70277@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013948;""dummy38612@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013949;""dummy22116@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013950;""dummy17979@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013951;""dummy91657@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013952;""dummy76000@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013953;""dummy18314@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013954;""dummy54776@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013955;""dummy71122@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013956;""dummy71475@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013957;""dummy68978@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013958;""dummy73452@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013959;""dummy1183@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013960;""dummy48502@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013961;""dummy62049@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013962;""dummy42559@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013963;""dummy4379@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013964;""dummy54344@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013965;""dummy53646@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013966;""dummy62522@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013967;""dummy63784@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013968;""dummy61454@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013969;""dummy68873@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013970;""dummy95926@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013971;""dummy28102@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013972;""dummy66723@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013973;""dummy30080@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013974;""dummy93802@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013975;""dummy18328@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013976;""dummy24921@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013977;""dummy25729@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013978;""dummy27352@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013979;""dummy58114@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013980;""dummy40942@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013981;""dummy15426@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013982;""dummy90459@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013983;""dummy32055@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013984;""dummy84967@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013985;""dummy46005@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013986;""dummy95948@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013987;""dummy41793@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013988;""dummy96142@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013989;""dummy4742@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013990;""dummy70164@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013991;""dummy93798@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013992;""dummy4044@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013993;""dummy19192@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013994;""dummy40407@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013995;""dummy68212@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013996;""dummy30921@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013997;""dummy96051@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013998;""dummy73153@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9013999;""dummy44750@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014000;""dummy9561@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014001;""dummy79531@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014002;""dummy3585@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014003;""dummy67391@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014004;""dummy958@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014005;""dummy12575@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014006;""dummy67156@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014007;""dummy9878@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014008;""dummy23105@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014009;""dummy90134@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014010;""dummy13424@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014011;""dummy90009@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014012;""dummy35656@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014013;""dummy26620@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014014;""dummy48880@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014015;""dummy81223@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014016;""dummy69656@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014017;""dummy70418@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014018;""dummy96830@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014019;""dummy59267@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014020;""dummy53968@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014021;""dummy39389@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014022;""dummy30153@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014023;""dummy75030@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014024;""dummy60837@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014025;""dummy44147@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014026;""dummy9410@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014027;""dummy98379@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014028;""dummy74043@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014029;""dummy31148@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014030;""dummy71857@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014031;""dummy56488@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014032;""dummy68940@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014033;""dummy84534@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014034;""dummy22145@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014035;""dummy64069@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014036;""dummy58502@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014037;""dummy95539@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014038;""dummy26089@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014039;""dummy45877@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014040;""dummy339@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014041;""dummy39762@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014042;""dummy19146@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014043;""dummy7315@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014044;""dummy24966@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014045;""dummy51587@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014046;""dummy62062@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014047;""dummy36573@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014048;""dummy57694@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014049;""dummy19968@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014050;""dummy2435@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014051;""dummy96275@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014052;""dummy47788@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014053;""dummy12286@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014054;""dummy74306@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014055;""dummy84480@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014056;""dummy3647@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014057;""dummy85844@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014058;""dummy970@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014059;""dummy63769@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014060;""dummy91112@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014061;""dummy52829@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014062;""dummy18359@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014063;""dummy31876@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014064;""dummy43724@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014065;""dummy34098@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014066;""dummy46860@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014067;""dummy43296@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014068;""dummy3734@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014069;""dummy99552@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014070;""dummy3993@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014071;""dummy78982@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014072;""dummy37352@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014073;""dummy85696@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014074;""dummy56754@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014075;""dummy79253@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014076;""dummy44154@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014077;""dummy28873@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014078;""dummy57739@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014079;""dummy22791@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014080;""dummy79588@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014081;""dummy18485@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014082;""dummy886@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014083;""dummy60878@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014084;""dummy14684@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014085;""dummy20853@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014086;""dummy75433@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014087;""dummy9529@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014088;""dummy13560@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014089;""dummy91293@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014090;""dummy62630@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014091;""dummy71108@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014092;""dummy15104@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014093;""dummy12995@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014094;""dummy22392@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014095;""dummy43@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014096;""dummy6232@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014097;""dummy65144@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014098;""dummy79092@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014099;""dummy85015@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014100;""dummy89022@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014101;""dummy59111@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014102;""dummy12096@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014103;""dummy29327@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014104;""dummy61297@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014105;""dummy29184@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014106;""dummy72085@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014107;""dummy85307@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014108;""dummy17595@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014109;""dummy31188@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014110;""dummy6509@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014111;""dummy94043@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014112;""dummy26446@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014113;""dummy61957@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014114;""dummy99184@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014115;""dummy38329@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014116;""dummy80548@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014117;""dummy98587@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014118;""dummy52166@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014119;""dummy82014@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014120;""dummy7742@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014121;""dummy10031@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014122;""dummy15806@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014123;""dummy1094@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014124;""dummy6823@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014125;""dummy42948@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014126;""dummy11209@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014127;""dummy50839@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014128;""dummy50796@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014129;""dummy32207@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014130;""dummy16937@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014131;""dummy38341@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014132;""dummy47557@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014133;""dummy10256@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014134;""dummy11974@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014135;""dummy56602@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014136;""dummy27972@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014137;""dummy60413@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014138;""dummy97916@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014139;""dummy46405@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014140;""dummy38043@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014141;""dummy15352@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014142;""dummy84041@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014143;""dummy901@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014144;""dummy59070@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014145;""dummy35860@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014146;""dummy91458@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014147;""dummy95238@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014148;""dummy9713@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014149;""dummy43751@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014150;""dummy38883@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014151;""dummy93439@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014152;""dummy16215@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014153;""dummy11471@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014154;""dummy94772@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014155;""dummy97718@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014156;""dummy94381@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014157;""dummy69920@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014158;""dummy84503@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014159;""dummy6629@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014160;""dummy63397@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014161;""dummy42038@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014162;""dummy58375@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014163;""dummy46144@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014164;""dummy6864@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014165;""dummy1215@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014166;""dummy59034@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014167;""dummy59643@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014168;""dummy87320@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014169;""dummy52059@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014170;""dummy55541@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014171;""dummy26046@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014172;""dummy13860@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014173;""dummy77183@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014174;""dummy93552@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014175;""dummy89715@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014176;""dummy30511@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014177;""dummy43100@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014178;""dummy93715@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014179;""dummy64408@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014180;""dummy30248@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014181;""dummy501@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014182;""dummy75863@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014183;""dummy78882@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014184;""dummy92994@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014185;""dummy18398@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014186;""dummy12411@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014187;""dummy88521@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014188;""dummy31635@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014189;""dummy976@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014190;""dummy2080@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014191;""dummy53295@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014192;""dummy50521@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014193;""dummy28868@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014194;""dummy25199@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014195;""dummy62572@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014196;""dummy92529@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014197;""dummy15785@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014198;""dummy73287@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014199;""dummy35206@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014200;""dummy63590@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014201;""dummy81366@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014202;""dummy6497@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014203;""dummy83662@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014204;""dummy70926@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014205;""dummy32793@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014206;""dummy48704@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014207;""dummy60605@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014208;""dummy76019@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014209;""dummy72006@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014210;""dummy12430@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014211;""dummy36802@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014212;""dummy86918@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014213;""dummy65551@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014214;""dummy47408@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014215;""dummy98082@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014216;""dummy90946@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014217;""dummy1555@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014218;""dummy27448@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014219;""dummy63139@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014220;""dummy94355@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014221;""dummy24039@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014222;""dummy7476@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014223;""dummy13983@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014224;""dummy70736@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014225;""dummy66356@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014226;""dummy74610@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014227;""dummy83234@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014228;""dummy74025@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014229;""dummy63211@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014230;""dummy11050@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014231;""dummy64194@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014232;""dummy59963@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014233;""dummy76870@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014234;""dummy16194@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014235;""dummy85196@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014236;""dummy48510@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014237;""dummy84726@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014238;""dummy33140@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014239;""dummy67992@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014240;""dummy49521@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014241;""dummy82406@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014242;""dummy90284@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014243;""dummy76605@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014244;""dummy17111@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014245;""dummy18562@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014246;""dummy70529@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014247;""dummy47837@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014248;""dummy28370@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014249;""dummy38946@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014250;""dummy24391@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014251;""dummy46556@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014252;""dummy26928@slickeats.com"";""false"";""17"";""yes"";""yes"""
"9014253;""dummy82753@slickeats.com"";""false"";""17"";""yes"";""yes"""
